sku,bin_location,type,store,name,price,weight,is_in_stock,manage_stock,use_config_manage_stock,model_size_desc,status,visibility,brand,categories,pack,fabric,made,source,source_sku,tax_class_id,image,small_image,thumbnail,image_label,small_image_label,thumbnail_label,media_gallery,auctioninc_product_length,auctioninc_product_width,auctioninc_product_height,auctioninc_calc_method,attribute_set,configurable_attributes,leggingspacksize,leggingspackqty,prod_url,leggingscolor
WL#100898,,configurable,default,"LEGGINGS Printed",42.50,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,100898_wl_WAY150514YG02_Multi_800D_0.jpg,100898_wl_WAY150514YG02_Multi_800D_0.jpg,100898_wl_WAY150514YG02_Multi_800D_0.jpg,"USA flag print, high waist, leggings.","USA flag print, high waist, leggings.","USA flag print, high waist, leggings.",100898_wl_WAY150514YG02_Multi_800D_0.jpg;100898_wl_WAY150514YG02_Multi_800_0.jpg;100898_wl_WAY150514YG02_Multi_800D_0.jpg;100898_wl_WAY150514YG02_Multi_800D_1.jpg;100898_wl_WAY150514YG02_Multi_800D_2.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1099,
WL#100899,,configurable,default,"PLUSSIZE Printed",60.00,3,0,1,1,"Not Available",1,"""Catalog, Search""",,plus-size,"Not Available","Not Specified",Imported,lashowroom,,None,100899_wl_WAY150513GG02_Multi_800_0.jpg,100899_wl_WAY150513GG02_Multi_800_0.jpg,100899_wl_WAY150513GG02_Multi_800_0.jpg,"American flag print, high waisted, full length, leggings.","American flag print, high waisted, full length, leggings.","American flag print, high waisted, full length, leggings.",100899_wl_WAY150513GG02_Multi_800_0.jpg;100899_wl_WAY150513GG02_Multi_800_0.jpg;100899_wl_WAY150513GG02_Multi_800D_0.jpg;100899_wl_WAY150513GG02_Multi_800D_1.jpg;100899_wl_WAY150513GG02_Multi_800D_2.jpg;,14,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1097,
WL#100900,,configurable,default,"LEGGINGS Printed",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,100900_wl_WAY150513IG14_Multi_800_0.jpg,100900_wl_WAY150513IG14_Multi_800_0.jpg,100900_wl_WAY150513IG14_Multi_800_0.jpg,"American flag print, high waisted, full length, leggings.","American flag print, high waisted, full length, leggings.","American flag print, high waisted, full length, leggings.",100900_wl_WAY150513IG14_Multi_800_0.jpg;100900_wl_WAY150513IG14_Multi_800_0.jpg;100900_wl_WAY150513IG14_Multi_800D_0.jpg;100900_wl_WAY150513IG14_Multi_800D_1.jpg;100900_wl_WAY150513IG14_Multi_800D_2.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1093,
WL#100901,,configurable,default,"LEGGINGS Printed",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/printed,"Not Available","Not Specified",Imported,lashowroom,,None,100901_wl_WAY150513IG13_Multi_800_0.jpg,100901_wl_WAY150513IG13_Multi_800_0.jpg,100901_wl_WAY150513IG13_Multi_800_0.jpg,"American flag print, high waisted, full length, leggings.","American flag print, high waisted, full length, leggings.","American flag print, high waisted, full length, leggings.",100901_wl_WAY150513IG13_Multi_800_0.jpg;100901_wl_WAY150513IG13_Multi_800_0.jpg;100901_wl_WAY150513IG13_Multi_800D_0.jpg;100901_wl_WAY150513IG13_Multi_800D_1.jpg;100901_wl_WAY150513IG13_Multi_800D_2.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1092,
WL#100902,,configurable,default,"PLUSSIZE Printed",60.00,3,0,1,1,"Not Available",1,"""Catalog, Search""",,plus-size,"Not Available","Not Specified",Imported,lashowroom,,None,100902_wl_WAY150513GG01_Olive_800_0.jpg,100902_wl_WAY150513GG01_Olive_800_0.jpg,100902_wl_WAY150513GG01_Olive_800_0.jpg,"Camo print, high waisted, full length, leggings.","Camo print, high waisted, full length, leggings.","Camo print, high waisted, full length, leggings.",100902_wl_WAY150513GG01_Olive_800_0.jpg;100902_wl_WAY150513GG01_Olive_800_0.jpg;100902_wl_WAY150513GG01_Olive_800D_0.jpg;100902_wl_WAY150513GG01_Olive_800D_1.jpg;100902_wl_WAY150513GG01_Olive_800D_2.jpg;,14,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1096,
WL#100903,,configurable,default,"LEGGINGS Capri",42.50,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/capri,"Not Available","Not Specified",Imported,lashowroom,,None,100903_wl_WAY150514YG01_Multi_800_0.jpg,100903_wl_WAY150514YG01_Multi_800_0.jpg,100903_wl_WAY150514YG01_Multi_800_0.jpg,"Tribal print capri leggings.","Tribal print capri leggings.","Tribal print capri leggings.",100903_wl_WAY150514YG01_Multi_800_0.jpg;100903_wl_WAY150514YG01_Multi_800_0.jpg;100903_wl_WAY150514YG01_Multi_800D_0.jpg;100903_wl_WAY150514YG01_Multi_800D_1.jpg;100903_wl_WAY150514YG01_Multi_800D_2.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1098,
WL#100904,,configurable,default,"LEGGINGS Capri",42.50,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/capri,"Not Available","Not Specified",Imported,lashowroom,,None,100904_wl_WAY150514YG04_Multi_800_0.jpg,100904_wl_WAY150514YG04_Multi_800_0.jpg,100904_wl_WAY150514YG04_Multi_800_0.jpg,"Aztec border print capri leggings.","Aztec border print capri leggings.","Aztec border print capri leggings.",100904_wl_WAY150514YG04_Multi_800_0.jpg;100904_wl_WAY150514YG04_Multi_800_0.jpg;100904_wl_WAY150514YG04_Multi_800D_0.jpg;100904_wl_WAY150514YG04_Multi_800D_1.jpg;100904_wl_WAY150514YG04_Multi_800D_2.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1101,
WL#100905,,configurable,default,"LEGGINGS Capri",42.50,2,0,1,1,"Not Available",1,"""Catalog, Search""",,leggings/capri,"Not Available","Not Specified",Imported,lashowroom,,None,100905_wl_WAY150514YG03_Multi_800_0.jpg,100905_wl_WAY150514YG03_Multi_800_0.jpg,100905_wl_WAY150514YG03_Multi_800_0.jpg,"Paisley print capri leggings.","Paisley print capri leggings.","Paisley print capri leggings.",100905_wl_WAY150514YG03_Multi_800_0.jpg;100905_wl_WAY150514YG03_Multi_800_0.jpg;100905_wl_WAY150514YG03_Multi_800D_0.jpg;100905_wl_WAY150514YG03_Multi_800D_1.jpg;100905_wl_WAY150514YG03_Multi_800D_2.jpg;,13,10,3,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1100,
WL#100906,,configurable,default,"PANTS Shorts",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,pants/shorts,"Not Available","Not Specified",Imported,lashowroom,,None,100906_wl_WAY150513IG12_Multi_800_0.jpg,100906_wl_WAY150513IG12_Multi_800_0.jpg,100906_wl_WAY150513IG12_Multi_800_0.jpg,"Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.",100906_wl_WAY150513IG12_Multi_800_0.jpg;100906_wl_WAY150513IG12_Multi_800_0.jpg;100906_wl_WAY150513IG12_Multi_800D_0.jpg;100906_wl_WAY150513IG12_Multi_800D_1.jpg;100906_wl_WAY150513IG12_Multi_800D_2.jpg;,12,10,2,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1091,
WL#100907,,configurable,default,"PANTS Shorts",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,pants/shorts,"Not Available","Not Specified",Imported,lashowroom,,None,100907_wl_WAY150513IG09_Multi_800_0.jpg,100907_wl_WAY150513IG09_Multi_800_0.jpg,100907_wl_WAY150513IG09_Multi_800_0.jpg,"Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.",100907_wl_WAY150513IG09_Multi_800_0.jpg;100907_wl_WAY150513IG09_Multi_800_0.jpg;100907_wl_WAY150513IG09_Multi_800D_0.jpg;100907_wl_WAY150513IG09_Multi_800D_1.jpg;100907_wl_WAY150513IG09_Multi_800D_2.jpg;,12,10,2,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1088,
WL#100908,,configurable,default,"PANTS Shorts",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,pants/shorts,"Not Available","Not Specified",Imported,lashowroom,,None,100908_wl_WAY150513IG10_Multi_800_0.jpg,100908_wl_WAY150513IG10_Multi_800_0.jpg,100908_wl_WAY150513IG10_Multi_800_0.jpg,"Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.",100908_wl_WAY150513IG10_Multi_800_0.jpg;100908_wl_WAY150513IG10_Multi_800_0.jpg;100908_wl_WAY150513IG10_Multi_800D_0.jpg;100908_wl_WAY150513IG10_Multi_800D_1.jpg;100908_wl_WAY150513IG10_Multi_800D_2.jpg;,12,10,2,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1089,
WL#100909,,configurable,default,"PANTS Shorts",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,pants/shorts,"Not Available","Not Specified",Imported,lashowroom,,None,100909_wl_WAY150513IG05_Multi_800_0.jpg,100909_wl_WAY150513IG05_Multi_800_0.jpg,100909_wl_WAY150513IG05_Multi_800_0.jpg,"Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.",100909_wl_WAY150513IG05_Multi_800_0.jpg;100909_wl_WAY150513IG05_Multi_800_0.jpg;100909_wl_WAY150513IG05_Multi_800D_0.jpg;100909_wl_WAY150513IG05_Multi_800D_1.jpg;100909_wl_WAY150513IG05_Multi_800D_2.jpg;,12,10,2,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1084,
WL#100910,,configurable,default,"PANTS Shorts",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,pants/shorts,"Not Available","Not Specified",Imported,lashowroom,,None,100910_wl_WAY150513IG11_Multi_800_0.jpg,100910_wl_WAY150513IG11_Multi_800_0.jpg,100910_wl_WAY150513IG11_Multi_800_0.jpg,"Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.",100910_wl_WAY150513IG11_Multi_800_0.jpg;100910_wl_WAY150513IG11_Multi_800_0.jpg;100910_wl_WAY150513IG11_Multi_800D_0.jpg;100910_wl_WAY150513IG11_Multi_800D_1.jpg;100910_wl_WAY150513IG11_Multi_800D_2.jpg;,12,10,2,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1090,
WL#100911,,configurable,default,"PANTS Shorts",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,pants/shorts,"Not Available","Not Specified",Imported,lashowroom,,None,100911_wl_WAY150513IG08_Multi_800_0.jpg,100911_wl_WAY150513IG08_Multi_800_0.jpg,100911_wl_WAY150513IG08_Multi_800_0.jpg,"Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.",100911_wl_WAY150513IG08_Multi_800_0.jpg;100911_wl_WAY150513IG08_Multi_800_0.jpg;100911_wl_WAY150513IG08_Multi_800D_0.jpg;100911_wl_WAY150513IG08_Multi_800D_1.jpg;100911_wl_WAY150513IG08_Multi_800D_2.jpg;,12,10,2,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1087,
WL#100912,,configurable,default,"PANTS Shorts",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,pants/shorts,"Not Available","Not Specified",Imported,lashowroom,,None,100912_wl_WAY150513IG07_Multi_800_0.jpg,100912_wl_WAY150513IG07_Multi_800_0.jpg,100912_wl_WAY150513IG07_Multi_800_0.jpg,"Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.",100912_wl_WAY150513IG07_Multi_800_0.jpg;100912_wl_WAY150513IG07_Multi_800_0.jpg;100912_wl_WAY150513IG07_Multi_800D_0.jpg;100912_wl_WAY150513IG07_Multi_800D_1.jpg;100912_wl_WAY150513IG07_Multi_800D_2.jpg;,12,10,2,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1086,
WL#100913,,configurable,default,"PANTS Shorts",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,pants/shorts,"Not Available","Not Specified",Imported,lashowroom,,None,100913_wl_WAY150513IG06_Multi_800_0.jpg,100913_wl_WAY150513IG06_Multi_800_0.jpg,100913_wl_WAY150513IG06_Multi_800_0.jpg,"Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.",100913_wl_WAY150513IG06_Multi_800_0.jpg;100913_wl_WAY150513IG06_Multi_800_0.jpg;100913_wl_WAY150513IG06_Multi_800D_0.jpg;100913_wl_WAY150513IG06_Multi_800D_1.jpg;100913_wl_WAY150513IG06_Multi_800D_2.jpg;,12,10,2,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1085,
WL#100914,,configurable,default,"PANTS Shorts",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,pants/shorts,"Not Available","Not Specified",Imported,lashowroom,,None,100914_wl_WAY150513IG04_Multi_800_0.jpg,100914_wl_WAY150513IG04_Multi_800_0.jpg,100914_wl_WAY150513IG04_Multi_800_0.jpg,"Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.",100914_wl_WAY150513IG04_Multi_800_0.jpg;100914_wl_WAY150513IG04_Multi_800_0.jpg;100914_wl_WAY150513IG04_Multi_800D_0.jpg;100914_wl_WAY150513IG04_Multi_800D_1.jpg;100914_wl_WAY150513IG04_Multi_800D_2.jpg;,12,10,2,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1083,
WL#100915,,configurable,default,"PANTS Shorts",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,pants/shorts,"Not Available","Not Specified",Imported,lashowroom,,None,100915_wl_WAY150513IG03_Multi_800_0.jpg,100915_wl_WAY150513IG03_Multi_800_0.jpg,100915_wl_WAY150513IG03_Multi_800_0.jpg,"Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.",100915_wl_WAY150513IG03_Multi_800_0.jpg;100915_wl_WAY150513IG03_Multi_800_0.jpg;100915_wl_WAY150513IG03_Multi_800D_0.jpg;100915_wl_WAY150513IG03_Multi_800D_1.jpg;100915_wl_WAY150513IG03_Multi_800D_2.jpg;,12,10,2,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1082,
WL#100916,,configurable,default,"PANTS Shorts",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,pants/shorts,"Not Available","Not Specified",Imported,lashowroom,,None,100916_wl_WAY150513IG02_Multi_800_0.jpg,100916_wl_WAY150513IG02_Multi_800_0.jpg,100916_wl_WAY150513IG02_Multi_800_0.jpg,"Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.",100916_wl_WAY150513IG02_Multi_800_0.jpg;100916_wl_WAY150513IG02_Multi_800_0.jpg;100916_wl_WAY150513IG02_Multi_800D_0.jpg;100916_wl_WAY150513IG02_Multi_800D_1.jpg;100916_wl_WAY150513IG02_Multi_800D_2.jpg;,12,10,2,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1081,
WL#100917,,configurable,default,"PANTS Shorts",55.00,2,0,1,1,"Not Available",1,"""Catalog, Search""",,pants/shorts,"Not Available","Not Specified",Imported,lashowroom,,None,100917_wl_WAY150513IG01_Multi_800_0.jpg,100917_wl_WAY150513IG01_Multi_800_0.jpg,100917_wl_WAY150513IG01_Multi_800_0.jpg,"Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.","Printed, high waisted, thigh length, shorts with draped pockets.",100917_wl_WAY150513IG01_Multi_800_0.jpg;100917_wl_WAY150513IG01_Multi_800_0.jpg;100917_wl_WAY150513IG01_Multi_800D_0.jpg;100917_wl_WAY150513IG01_Multi_800D_1.jpg;100917_wl_WAY150513IG01_Multi_800D_2.jpg;,12,10,2,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1080,
WL#100918,,configurable,default,"TOPS Tops",21.00,,1,1,1,"Not Available",1,"""Catalog, Search""",,,"Not Available","Not Specified",Imported,lashowroom,,None,100918_wl_WAY150513IG15_Orange_800_0.jpg,100918_wl_WAY150513IG15_Orange_800_0.jpg,100918_wl_WAY150513IG15_Orange_800_0.jpg,"Solid color, V-neck, capped sleeve, top with embellished neckline.","Solid color, V-neck, capped sleeve, top with embellished neckline.","Solid color, V-neck, capped sleeve, top with embellished neckline.",100918_wl_WAY150513IG15_Orange_800_0.jpg;100918_wl_WAY150513IG15_Orange_800_0.jpg;100918_wl_WAY150513IG15_Orange_800D_0.jpg;100918_wl_WAY150513IG15_Orange_800D_1.jpg;100918_wl_WAY150513IG15_Orange_800D_2.jpg;100918_wl_WAY150513IG15_Orange_800D_3.jpg;,,,,C,Default,leggingscolor,," 6              <br>Size Breakdown:<br>In packs of S(2), M(2), and L(2) per color only.              ",https://www.lashowroom.com/wholesalefashionistas/item/1094,
WL#100919,,configurable,default,"DRESSES Dresses",66.00,,1,1,1,"Not Available",1,"""Catalog, Search""",,,"Not Available","Not Specified",USA,lashowroom,,None,100919_wl_WAY150513IG16_Multi_800_0.jpg,100919_wl_WAY150513IG16_Multi_800_0.jpg,100919_wl_WAY150513IG16_Multi_800_0.jpg,"Color block, round neckline, 3/4 length sleeve, mini dress with keyhole back.","Color block, round neckline, 3/4 length sleeve, mini dress with keyhole back.","Color block, round neckline, 3/4 length sleeve, mini dress with keyhole back.",100919_wl_WAY150513IG16_Multi_800_0.jpg;100919_wl_WAY150513IG16_Multi_800_0.jpg;100919_wl_WAY150513IG16_Multi_800D_0.jpg;100919_wl_WAY150513IG16_Multi_800D_1.jpg;100919_wl_WAY150513IG16_Multi_800D_2.jpg;100919_wl_WAY150513IG16_Multi_800D_3.jpg;100919_wl_WAY150513IG16_MultiAqua_800_1.jpg;,,,,C,Default,leggingscolor,," 6                            ",https://www.lashowroom.com/wholesalefashionistas/item/1095,
WL#100920,,configurable,default,"TOPS Tops",40.00,,1,1,1,"Not Available",1,"""Catalog, Search""",,,"Not Available","Not Specified",Imported,lashowroom,,None,100920_wl_WAY150508XG05_Multi_800_0.jpg,100920_wl_WAY150508XG05_Multi_800_0.jpg,100920_wl_WAY150508XG05_Multi_800_0.jpg,"Floral print racer tank.","Floral print racer tank.","Floral print racer tank.",100920_wl_WAY150508XG05_Multi_800_0.jpg;100920_wl_WAY150508XG05_Multi_800_0.jpg;100920_wl_WAY150508XG05_Multi_800D_0.jpg;100920_wl_WAY150508XG05_Multi_800D_1.jpg;100920_wl_WAY150508XG05_Multi_800D_2.jpg;100920_wl_WAY150508XG05_Multi_800D_3.jpg;,,,,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1078,
WL#100921,,configurable,default,"TOPS Tops",40.00,,1,1,1,"Not Available",1,"""Catalog, Search""",,,"Not Available","Not Specified",Imported,lashowroom,,None,100921_wl_WAY150508XG01_Multi_800_0.jpg,100921_wl_WAY150508XG01_Multi_800_0.jpg,100921_wl_WAY150508XG01_Multi_800_0.jpg,"Floral print racer tank.","Floral print racer tank.","Floral print racer tank.",100921_wl_WAY150508XG01_Multi_800_0.jpg;100921_wl_WAY150508XG01_Multi_800_0.jpg;100921_wl_WAY150508XG01_Multi_800D_0.jpg;100921_wl_WAY150508XG01_Multi_800D_1.jpg;100921_wl_WAY150508XG01_Multi_800D_2.jpg;100921_wl_WAY150508XG01_Multi_800D_3.jpg;,,,,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1074,
WL#100922,,configurable,default,"TOPS Tops",40.00,,1,1,1,"Not Available",1,"""Catalog, Search""",,,"Not Available","Not Specified",Imported,lashowroom,,None,100922_wl_WAY150508XG02_Multi_800_0.jpg,100922_wl_WAY150508XG02_Multi_800_0.jpg,100922_wl_WAY150508XG02_Multi_800_0.jpg,"Abstract print racer tank.","Abstract print racer tank.","Abstract print racer tank.",100922_wl_WAY150508XG02_Multi_800_0.jpg;100922_wl_WAY150508XG02_Multi_800_0.jpg;100922_wl_WAY150508XG02_Multi_800D_0.jpg;100922_wl_WAY150508XG02_Multi_800D_1.jpg;100922_wl_WAY150508XG02_Multi_800D_2.jpg;100922_wl_WAY150508XG02_Multi_800D_3.jpg;,,,,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1075,
WL#100923,,configurable,default,"TOPS Tops",40.00,,1,1,1,"Not Available",1,"""Catalog, Search""",,,"Not Available","Not Specified",Imported,lashowroom,,None,100923_wl_WAY150508XG03_Multi_800_0.jpg,100923_wl_WAY150508XG03_Multi_800_0.jpg,100923_wl_WAY150508XG03_Multi_800_0.jpg,"Flower print spaghetti tank.","Flower print spaghetti tank.","Flower print spaghetti tank.",100923_wl_WAY150508XG03_Multi_800_0.jpg;100923_wl_WAY150508XG03_Multi_800_0.jpg;100923_wl_WAY150508XG03_Multi_800D_0.jpg;100923_wl_WAY150508XG03_Multi_800D_1.jpg;100923_wl_WAY150508XG03_Multi_800D_2.jpg;100923_wl_WAY150508XG03_Multi_800D_3.jpg;,,,,C,Default,leggingscolor,," 10                            ",https://www.lashowroom.com/wholesalefashionistas/item/1076,
