sku,type,store,name,description,short_description,price,qty,weight,is_in_stock,manage_stock,use_config_manage_stock,status,visibility,categories,pack,fabric,made,source,source_sku,tax_class_id,image,small_image,thumbnail,image_label,small_image_label,thumbnail_label,media_gallery,attribute_set,configurable_attributes,leggingscolor
WLpants#172#Orange,simple,default,"Wholesale Womens Semi Harem pants Geometric Tribal Print Orange","Wholesale Womens Semi Harem pants Geometric Tribal Print","Wholesale Womens Semi Harem pants Geometric Tribal Print",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8182,None,sngapparelinc_14082260_multi_l_0.jpg,sngapparelinc_14082260_multi_l_0.jpg,sngapparelinc_14082260_multi_l_0.jpg,"Wholesale Womens Semi Harem pants Geometric Tribal Print","Wholesale Womens Semi Harem pants Geometric Tribal Print","Wholesale Womens Semi Harem pants Geometric Tribal Print",sngapparelinc_14082260_multi_l_0.jpg;sngapparelinc_14082260_multi_d_1.jpg;sngapparelinc_14082260_multi_d_0.jpg;sngapparelinc_ss8182org_front.jpg;sngapparelinc_ss8182org_side.jpg;sngapparelinc_ss8182org_back.jpg;sngapparelinc_ss8182org_fabric.jpg;sngapparelinc_14082260_multi_d_2.jpg;,Default,leggingscolor,Orange
WLpants#172#Blue,simple,default,"Wholesale Womens Semi Harem pants Geometric Tribal Print Blue","Wholesale Womens Semi Harem pants Geometric Tribal Print","Wholesale Womens Semi Harem pants Geometric Tribal Print",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8182,None,sngapparelinc_14082260_multi_l_0.jpg,sngapparelinc_14082260_multi_l_0.jpg,sngapparelinc_14082260_multi_l_0.jpg,"Wholesale Womens Semi Harem pants Geometric Tribal Print","Wholesale Womens Semi Harem pants Geometric Tribal Print","Wholesale Womens Semi Harem pants Geometric Tribal Print",sngapparelinc_14082260_multi_l_0.jpg;sngapparelinc_14082260_multi_d_1.jpg;sngapparelinc_14082260_multi_d_0.jpg;sngapparelinc_ss8182org_front.jpg;sngapparelinc_ss8182org_side.jpg;sngapparelinc_ss8182org_back.jpg;sngapparelinc_ss8182org_fabric.jpg;sngapparelinc_14082260_multi_d_2.jpg;,Default,leggingscolor,Blue
WLpants#172,configurable,default,"Wholesale Womens Semi Harem pants Geometric Tribal Print","Wholesale Womens Semi Harem pants Geometric Tribal Print","Wholesale Womens Semi Harem pants Geometric Tribal Print",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8182,None,sngapparelinc_14082260_multi_l_0.jpg,sngapparelinc_14082260_multi_l_0.jpg,sngapparelinc_14082260_multi_l_0.jpg,"Wholesale Womens Semi Harem pants Geometric Tribal Print","Wholesale Womens Semi Harem pants Geometric Tribal Print","Wholesale Womens Semi Harem pants Geometric Tribal Print",sngapparelinc_14082260_multi_l_0.jpg;sngapparelinc_14082260_multi_d_1.jpg;sngapparelinc_14082260_multi_d_0.jpg;sngapparelinc_ss8182org_front.jpg;sngapparelinc_ss8182org_side.jpg;sngapparelinc_ss8182org_back.jpg;sngapparelinc_ss8182org_fabric.jpg;sngapparelinc_14082260_multi_d_2.jpg;,Default,leggingscolor,
"WLpants#173#Just as picture",simple,default,"Wholesale Womens SemiHarem Pants Japanese Floral Print Just as picture","Wholesale Womens SemiHarem Pants Japanese Floral Print","Wholesale Womens SemiHarem Pants Japanese Floral Print",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA<br>,sngapparelinc,SHM187,None,sngapparelinc_shm187_black_l_0_1_.jpg,sngapparelinc_shm187_black_l_0_1_.jpg,sngapparelinc_shm187_black_l_0_1_.jpg,"Wholesale Womens SemiHarem Pants Japanese Floral Print","Wholesale Womens SemiHarem Pants Japanese Floral Print","Wholesale Womens SemiHarem Pants Japanese Floral Print",sngapparelinc_shm187_black_l_0_1_.jpg;sngapparelinc_shm187_black_d_1.jpg;sngapparelinc_shm187_black_d_0.jpg;sngapparelinc_shm187_black_d_2.jpg;,Default,leggingscolor,"Just as picture"
WLpants#173,configurable,default,"Wholesale Womens SemiHarem Pants Japanese Floral Print","Wholesale Womens SemiHarem Pants Japanese Floral Print","Wholesale Womens SemiHarem Pants Japanese Floral Print",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA<br>,sngapparelinc,SHM187,None,sngapparelinc_shm187_black_l_0_1_.jpg,sngapparelinc_shm187_black_l_0_1_.jpg,sngapparelinc_shm187_black_l_0_1_.jpg,"Wholesale Womens SemiHarem Pants Japanese Floral Print","Wholesale Womens SemiHarem Pants Japanese Floral Print","Wholesale Womens SemiHarem Pants Japanese Floral Print",sngapparelinc_shm187_black_l_0_1_.jpg;sngapparelinc_shm187_black_d_1.jpg;sngapparelinc_shm187_black_d_0.jpg;sngapparelinc_shm187_black_d_2.jpg;,Default,leggingscolor,
"WLpants#174#Just as picture",simple,default,"Wholesale Womens Semi Harem Pants Chevron Just as picture","Wholesale Womens Semi Harem Pants Chevron","Wholesale Womens Semi Harem Pants Chevron",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8254,None,sngapparelinc_ss8254.jpg,sngapparelinc_ss8254.jpg,sngapparelinc_ss8254.jpg,"Wholesale Womens Semi Harem Pants Chevron","Wholesale Womens Semi Harem Pants Chevron","Wholesale Womens Semi Harem Pants Chevron",sngapparelinc_ss8254.jpg;,Default,leggingscolor,"Just as picture"
WLpants#174,configurable,default,"Wholesale Womens Semi Harem Pants Chevron","Wholesale Womens Semi Harem Pants Chevron","Wholesale Womens Semi Harem Pants Chevron",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8254,None,sngapparelinc_ss8254.jpg,sngapparelinc_ss8254.jpg,sngapparelinc_ss8254.jpg,"Wholesale Womens Semi Harem Pants Chevron","Wholesale Womens Semi Harem Pants Chevron","Wholesale Womens Semi Harem Pants Chevron",sngapparelinc_ss8254.jpg;,Default,leggingscolor,
"WLpants#175#Just as picture",simple,default,"Wholesale Womens Semi Harem Pants Just as picture","Wholesale Womens Semi Harem Pants","Wholesale Womens Semi Harem Pants",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8185,None,sngapparelinc_ss8185_left.jpg,sngapparelinc_ss8185_left.jpg,sngapparelinc_ss8185_left.jpg,"Wholesale Womens Semi Harem Pants","Wholesale Womens Semi Harem Pants","Wholesale Womens Semi Harem Pants",sngapparelinc_ss8185_left.jpg;sngapparelinc_ss8185_back.jpg;sngapparelinc_ss8185_front.jpg;sngapparelinc_ss8185_right.jpg;,Default,leggingscolor,"Just as picture"
WLpants#175,configurable,default,"Wholesale Womens Semi Harem Pants","Wholesale Womens Semi Harem Pants","Wholesale Womens Semi Harem Pants",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8185,None,sngapparelinc_ss8185_left.jpg,sngapparelinc_ss8185_left.jpg,sngapparelinc_ss8185_left.jpg,"Wholesale Womens Semi Harem Pants","Wholesale Womens Semi Harem Pants","Wholesale Womens Semi Harem Pants",sngapparelinc_ss8185_left.jpg;sngapparelinc_ss8185_back.jpg;sngapparelinc_ss8185_front.jpg;sngapparelinc_ss8185_right.jpg;,Default,leggingscolor,
"WLpants#176#Just as picture",simple,default,"Wholesale Womens Semi Harem Pants Psychedelic Print  Just as picture","Wholesale Womens Semi Harem Pants Psychedelic Print ","Wholesale Womens Semi Harem Pants Psychedelic Print ",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8243,None,sngapparelinc_ss8243_multi_d_0.jpg,sngapparelinc_ss8243_multi_d_0.jpg,sngapparelinc_ss8243_multi_d_0.jpg,"Wholesale Womens Semi Harem Pants Psychedelic Print ","Wholesale Womens Semi Harem Pants Psychedelic Print ","Wholesale Womens Semi Harem Pants Psychedelic Print ",sngapparelinc_ss8243_multi_d_0.jpg;sngapparelinc_ss8243_multi_d_1.jpg;sngapparelinc_ss8243_color_l_0.jpg;sngapparelinc_ss8243_multi_d_2.jpg;,Default,leggingscolor,"Just as picture"
WLpants#176,configurable,default,"Wholesale Womens Semi Harem Pants Psychedelic Print ","Wholesale Womens Semi Harem Pants Psychedelic Print ","Wholesale Womens Semi Harem Pants Psychedelic Print ",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8243,None,sngapparelinc_ss8243_multi_d_0.jpg,sngapparelinc_ss8243_multi_d_0.jpg,sngapparelinc_ss8243_multi_d_0.jpg,"Wholesale Womens Semi Harem Pants Psychedelic Print ","Wholesale Womens Semi Harem Pants Psychedelic Print ","Wholesale Womens Semi Harem Pants Psychedelic Print ",sngapparelinc_ss8243_multi_d_0.jpg;sngapparelinc_ss8243_multi_d_1.jpg;sngapparelinc_ss8243_color_l_0.jpg;sngapparelinc_ss8243_multi_d_2.jpg;,Default,leggingscolor,
"WLpants#177#Just as picture",simple,default,"Wholesale Womens Semi Harem Pants Chevron Print Just as picture","Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8236,None,sngapparelinc_ss8236_color_l_0.jpg,sngapparelinc_ss8236_color_l_0.jpg,sngapparelinc_ss8236_color_l_0.jpg,"Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print",sngapparelinc_ss8236_color_l_0.jpg;sngapparelinc_ss8236_multi_d_0.jpg;sngapparelinc_ss8236_multi_d_2.jpg;sngapparelinc_ss8236_multi_d_1.jpg;,Default,leggingscolor,"Just as picture"
WLpants#177,configurable,default,"Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8236,None,sngapparelinc_ss8236_color_l_0.jpg,sngapparelinc_ss8236_color_l_0.jpg,sngapparelinc_ss8236_color_l_0.jpg,"Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print",sngapparelinc_ss8236_color_l_0.jpg;sngapparelinc_ss8236_multi_d_0.jpg;sngapparelinc_ss8236_multi_d_2.jpg;sngapparelinc_ss8236_multi_d_1.jpg;,Default,leggingscolor,
"WLpants#178#Just as picture",simple,default,"Wholesale Womens Semi Harem Pants Diamante Print Just as picture","Wholesale Womens Semi Harem Pants Diamante Print","Wholesale Womens Semi Harem Pants Diamante Print",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8232,None,sngapparelinc_ss8232.jpg,sngapparelinc_ss8232.jpg,sngapparelinc_ss8232.jpg,"Wholesale Womens Semi Harem Pants Diamante Print","Wholesale Womens Semi Harem Pants Diamante Print","Wholesale Womens Semi Harem Pants Diamante Print",sngapparelinc_ss8232.jpg;,Default,leggingscolor,"Just as picture"
WLpants#178,configurable,default,"Wholesale Womens Semi Harem Pants Diamante Print","Wholesale Womens Semi Harem Pants Diamante Print","Wholesale Womens Semi Harem Pants Diamante Print",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8232,None,sngapparelinc_ss8232.jpg,sngapparelinc_ss8232.jpg,sngapparelinc_ss8232.jpg,"Wholesale Womens Semi Harem Pants Diamante Print","Wholesale Womens Semi Harem Pants Diamante Print","Wholesale Womens Semi Harem Pants Diamante Print",sngapparelinc_ss8232.jpg;,Default,leggingscolor,
"WLpants#179#Just as picture",simple,default,"Wholesale Womens Semi Harem Pants Aztec Print Just as picture","Wholesale Womens Semi Harem Pants Aztec Print","Wholesale Womens Semi Harem Pants Aztec Print",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8239,None,sngapparelinc_ss8239_back.jpg,sngapparelinc_ss8239_back.jpg,sngapparelinc_ss8239_back.jpg,"Wholesale Womens Semi Harem Pants Aztec Print","Wholesale Womens Semi Harem Pants Aztec Print","Wholesale Womens Semi Harem Pants Aztec Print",sngapparelinc_ss8239_back.jpg;sngapparelinc_ss8239_left_side_2.jpg;sngapparelinc_ss8239_right_side.jpg;sngapparelinc_ss8239_front_.jpg;,Default,leggingscolor,"Just as picture"
WLpants#179,configurable,default,"Wholesale Womens Semi Harem Pants Aztec Print","Wholesale Womens Semi Harem Pants Aztec Print","Wholesale Womens Semi Harem Pants Aztec Print",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8239,None,sngapparelinc_ss8239_back.jpg,sngapparelinc_ss8239_back.jpg,sngapparelinc_ss8239_back.jpg,"Wholesale Womens Semi Harem Pants Aztec Print","Wholesale Womens Semi Harem Pants Aztec Print","Wholesale Womens Semi Harem Pants Aztec Print",sngapparelinc_ss8239_back.jpg;sngapparelinc_ss8239_left_side_2.jpg;sngapparelinc_ss8239_right_side.jpg;sngapparelinc_ss8239_front_.jpg;,Default,leggingscolor,
"WLpants#180#Just as picture",simple,default,"Wholesale Womens Semi Harem Pants Chevron Print Just as picture","Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8262,None,sngapparelinc_ss8262_right_side.jpg,sngapparelinc_ss8262_right_side.jpg,sngapparelinc_ss8262_right_side.jpg,"Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print",sngapparelinc_ss8262_right_side.jpg;sngapparelinc_ss8262_front.jpg;sngapparelinc_ss8262_left_side_1.jpg;sngapparelinc_ss8262_back.jpg;,Default,leggingscolor,"Just as picture"
WLpants#180,configurable,default,"Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8262,None,sngapparelinc_ss8262_right_side.jpg,sngapparelinc_ss8262_right_side.jpg,sngapparelinc_ss8262_right_side.jpg,"Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print",sngapparelinc_ss8262_right_side.jpg;sngapparelinc_ss8262_front.jpg;sngapparelinc_ss8262_left_side_1.jpg;sngapparelinc_ss8262_back.jpg;,Default,leggingscolor,
"WLpants#181#Just as picture",simple,default,"Wholesale Womens Semi Harem Pants CheviTribal Just as picture","Wholesale Womens Semi Harem Pants CheviTribal","Wholesale Womens Semi Harem Pants CheviTribal",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8181,None,sngapparelinc_ss8181_side.jpg,sngapparelinc_ss8181_side.jpg,sngapparelinc_ss8181_side.jpg,"Wholesale Womens Semi Harem Pants CheviTribal","Wholesale Womens Semi Harem Pants CheviTribal","Wholesale Womens Semi Harem Pants CheviTribal",sngapparelinc_ss8181_side.jpg;sngapparelinc_ss8181.jpg;sngapparelinc_ss8181_back_1.jpg;sngapparelinc_ss8181_fabric.jpg;,Default,leggingscolor,"Just as picture"
WLpants#181,configurable,default,"Wholesale Womens Semi Harem Pants CheviTribal","Wholesale Womens Semi Harem Pants CheviTribal","Wholesale Womens Semi Harem Pants CheviTribal",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8181,None,sngapparelinc_ss8181_side.jpg,sngapparelinc_ss8181_side.jpg,sngapparelinc_ss8181_side.jpg,"Wholesale Womens Semi Harem Pants CheviTribal","Wholesale Womens Semi Harem Pants CheviTribal","Wholesale Womens Semi Harem Pants CheviTribal",sngapparelinc_ss8181_side.jpg;sngapparelinc_ss8181.jpg;sngapparelinc_ss8181_back_1.jpg;sngapparelinc_ss8181_fabric.jpg;,Default,leggingscolor,
"WLpants#182#Just as picture",simple,default,"Wholesale Womens Semi Harem Pants Chevron Print Just as picture","Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8261,None,sngapparelinc_ss8261_right.jpg,sngapparelinc_ss8261_right.jpg,sngapparelinc_ss8261_right.jpg,"Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print",sngapparelinc_ss8261_right.jpg;sngapparelinc_ss8261_front.jpg;sngapparelinc_ss8261_back.jpg;sngapparelinc_ss8261_left.jpg;,Default,leggingscolor,"Just as picture"
WLpants#182,configurable,default,"Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8261,None,sngapparelinc_ss8261_right.jpg,sngapparelinc_ss8261_right.jpg,sngapparelinc_ss8261_right.jpg,"Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print","Wholesale Womens Semi Harem Pants Chevron Print",sngapparelinc_ss8261_right.jpg;sngapparelinc_ss8261_front.jpg;sngapparelinc_ss8261_back.jpg;sngapparelinc_ss8261_left.jpg;,Default,leggingscolor,
"WLpants#183#Just as picture",simple,default,"Wholesale Womens Semi Harem Pants Sasha Just as picture","Wholesale Womens Semi Harem Pants Sasha","Wholesale Womens Semi Harem Pants Sasha",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8186,None,sngapparelinc_ss8186_front.jpg,sngapparelinc_ss8186_front.jpg,sngapparelinc_ss8186_front.jpg,"Wholesale Womens Semi Harem Pants Sasha","Wholesale Womens Semi Harem Pants Sasha","Wholesale Womens Semi Harem Pants Sasha",sngapparelinc_ss8186_front.jpg;sngapparelinc_ss8186_left.jpg;sngapparelinc_ss8186_back.jpg;sngapparelinc_ss8186_right.jpg;,Default,leggingscolor,"Just as picture"
WLpants#183,configurable,default,"Wholesale Womens Semi Harem Pants Sasha","Wholesale Womens Semi Harem Pants Sasha","Wholesale Womens Semi Harem Pants Sasha",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8186,None,sngapparelinc_ss8186_front.jpg,sngapparelinc_ss8186_front.jpg,sngapparelinc_ss8186_front.jpg,"Wholesale Womens Semi Harem Pants Sasha","Wholesale Womens Semi Harem Pants Sasha","Wholesale Womens Semi Harem Pants Sasha",sngapparelinc_ss8186_front.jpg;sngapparelinc_ss8186_left.jpg;sngapparelinc_ss8186_back.jpg;sngapparelinc_ss8186_right.jpg;,Default,leggingscolor,
"WLpants#184#Just as picture",simple,default,"Wholesale Womens Semi Harem Pants Croache Just as picture","Wholesale Womens Semi Harem Pants Croache","Wholesale Womens Semi Harem Pants Croache",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8187,None,sngapparelinc_ss8187_side_1.jpg,sngapparelinc_ss8187_side_1.jpg,sngapparelinc_ss8187_side_1.jpg,"Wholesale Womens Semi Harem Pants Croache","Wholesale Womens Semi Harem Pants Croache","Wholesale Womens Semi Harem Pants Croache",sngapparelinc_ss8187_side_1.jpg;sngapparelinc_ss8187_2.jpg;sngapparelinc_ss8187_back_1.jpg;sngapparelinc_ss8187_fabric_1.jpg;,Default,leggingscolor,"Just as picture"
WLpants#184,configurable,default,"Wholesale Womens Semi Harem Pants Croache","Wholesale Womens Semi Harem Pants Croache","Wholesale Womens Semi Harem Pants Croache",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8187,None,sngapparelinc_ss8187_side_1.jpg,sngapparelinc_ss8187_side_1.jpg,sngapparelinc_ss8187_side_1.jpg,"Wholesale Womens Semi Harem Pants Croache","Wholesale Womens Semi Harem Pants Croache","Wholesale Womens Semi Harem Pants Croache",sngapparelinc_ss8187_side_1.jpg;sngapparelinc_ss8187_2.jpg;sngapparelinc_ss8187_back_1.jpg;sngapparelinc_ss8187_fabric_1.jpg;,Default,leggingscolor,
"WLpants#185#Just as picture",simple,default,"Wholesale Womens Semi Harem Pants Mix Maya Aztec Print Just as picture","Wholesale Womens Semi Harem Pants Mix Maya Aztec Print","Wholesale Womens Semi Harem Pants Mix Maya Aztec Print",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8188,None,sngapparelinc_ss8188_multi_d_1.jpg,sngapparelinc_ss8188_multi_d_1.jpg,sngapparelinc_ss8188_multi_d_1.jpg,"Wholesale Womens Semi Harem Pants Mix Maya Aztec Print","Wholesale Womens Semi Harem Pants Mix Maya Aztec Print","Wholesale Womens Semi Harem Pants Mix Maya Aztec Print",sngapparelinc_ss8188_multi_d_1.jpg;sngapparelinc_ss8188_multi_l_0.jpg;sngapparelinc_ss8188_multi_d_0.jpg;sngapparelinc_ss8188_multi_d_2.jpg;,Default,leggingscolor,"Just as picture"
WLpants#185,configurable,default,"Wholesale Womens Semi Harem Pants Mix Maya Aztec Print","Wholesale Womens Semi Harem Pants Mix Maya Aztec Print","Wholesale Womens Semi Harem Pants Mix Maya Aztec Print",5.95,1,0,1,1,1,1,"""Catalog, Search""","pants/Semi Harem Pants",6PCS/PREPACK,"92%POLYESTER
8%SPANDEX",CHINA,sngapparelinc,SS8188,None,sngapparelinc_ss8188_multi_d_1.jpg,sngapparelinc_ss8188_multi_d_1.jpg,sngapparelinc_ss8188_multi_d_1.jpg,"Wholesale Womens Semi Harem Pants Mix Maya Aztec Print","Wholesale Womens Semi Harem Pants Mix Maya Aztec Print","Wholesale Womens Semi Harem Pants Mix Maya Aztec Print",sngapparelinc_ss8188_multi_d_1.jpg;sngapparelinc_ss8188_multi_l_0.jpg;sngapparelinc_ss8188_multi_d_0.jpg;sngapparelinc_ss8188_multi_d_2.jpg;,Default,leggingscolor,
