category,subCategory,category_str,price,weight,auctioninc_product_length,auctioninc_product_width,auctioninc_product_height,prod_url
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-brushed-aztec-print-ankle-leggings-p-17752.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-brushed-aztec-print-ankle-leggings-p-17751.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/denim-ankle-leggings-with-back-pocket-design-p-530.html?cPath=1067
kids,capri,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/denim-capri-leggings-with-color-stitches-p-17732.html?cPath=1067
kids,capri,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/denim-capri-leggings-with-pu-pockets-detail-p-17731.html?cPath=1067
kids,capri,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/denim-capri-leggings-with-rhinestone-detail-p-17730.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-chevron-print-ankle-leggings-p-15828.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-bohemian-print-ankle-leggings-p-16290.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-print-ankle-leggings-p-15168.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-bohemian-print-ankle-leggings-p-15831.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-bohemian-print-ankle-leggings-p-16293.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-print-ankle-leggings-p-15167.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-bohemian-print-ankle-leggings-p-15830.html?cPath=1067
leggings,printed,leggings/printed,1.75,0.3,14,10,2,http://numberonewholesales.com/denim-printe-ankle-legging-p-17704.html?cPath=1067
kids,shorts,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-11-seamess-hot-shorts-leggings-p-4958.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-print-ankle-leggings-p-16112.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-print-ankle-leggings-p-16110.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-camouflage-print-ankle-leggings-p-15839.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-camouflage-print-ankle-leggings-p-13695.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-geo-print-ankle-leggings-p-7957.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-tribal-print-ankle-leggings-p-8572.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/aztec-print-ankle-leggings-p-9514.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-aztec-print-ankle-leggings-p-698.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-aztec-print-ankle-leggings-p-16491.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/diamond-print-ankle-leggings-p-11084.html?cPath=1067
leggings,missy,leggings/missy,1.75,0.3,14,10,2,http://numberonewholesales.com/foldover-waistband-yoga-seamless-legging-p-16947.html?cPath=1067
leggings,missy,leggings/missy,1.75,0.3,14,10,2,http://numberonewholesales.com/foldover-waistband-yoga-seamless-legging-p-16950.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-print-ankle-leggings-p-15185.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-print-ankle-leggings-p-16106.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-print-ankle-leggings-p-16109.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-print-ankle-leggings-p-16108.html?cPath=1067
kids,seamless,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-seamless-32-full-leggings-p-69.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-aztec-print-ankle-leggings-p-15838.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-aztec-print-ankle-leggings-p-16849.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-print-ankle-leggings-p-16115.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-print-ankle-leggings-p-16113.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-print-ankle-leggings-p-16114.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-diamond-stripe-print-ankle-leggings-p-8055.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-brushed-aztec-print-ankle-leggings-p-17531.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-aztec-print-ankle-leggings-p-16490.html?cPath=1067
kids,seamless,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/special-seamless-solid-leggings-p-17533.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-brushed-aztec-print-ankle-leggings-p-17528.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-brushed-aztec-print-ankle-leggings-p-17530.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-brushed-aztec-print-ankle-leggings-p-17529.html?cPath=1067
leggings,missy,leggings/missy,1.75,0.3,14,10,2,http://numberonewholesales.com/foldover-waistband-yoga-seamless-legging-p-16946.html?cPath=1067
leggings,missy,leggings/missy,1.75,0.3,14,10,2,http://numberonewholesales.com/foldover-waistband-yoga-seamless-legging-p-16945.html?cPath=1067
leggings,missy,leggings/missy,1.75,0.3,14,10,2,http://numberonewholesales.com/foldover-waistband-yoga-seamless-legging-p-16949.html?cPath=1067
leggings,missy,leggings/missy,1.75,0.3,14,10,2,http://numberonewholesales.com/foldover-waistband-yoga-seamless-legging-p-16944.html?cPath=1067
leggings,missy,leggings/missy,1.75,0.3,14,10,2,http://numberonewholesales.com/foldover-waistband-yoga-seamless-legging-p-16948.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-aztec-print-ankle-leggings-p-17460.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-aztec-print-ankle-leggings-p-17459.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-aztec-print-ankle-leggings-p-17458.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-aztec-print-ankle-leggings-p-17457.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-brushed-tribal-print-ankle-leggings-p-17365.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-brushed-print-ankle-leggings-p-8145.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-brushed-tribal-print-ankle-leggings-p-17364.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-tribal-print-ankle-leggings-p-7472.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-paisley-print-ankle-leggings-p-17456.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-aztec-print-ankle-leggings-p-17455.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-aztec-print-ankle-leggings-p-17454.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-brushed-aztec-print-ankle-leggings-p-17449.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-aztec-print-ankle-leggings-p-17448.html?cPath=1067
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/printed-harem-pants-with-pockets-p-10072.html?cPath=1067
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/chain-print-harem-pants-with-pockets-p-1998.html?cPath=1067
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-print-harem-pants-with-pockets-p-7860.html?cPath=1067
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/diamond-print-harem-pants-with-pockets-p-2506.html?cPath=1067
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/floral-print-harem-pants-with-pockets-p-3053.html?cPath=1067
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/aztec-print-harem-pants-with-pockets-p-7615.html?cPath=1067
leggings,harem,leggings/harem,1.75,0.3,14,10,2,http://numberonewholesales.com/chain-print-harem-pants-with-pockets-p-9669.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-animal-print-ankle-leggings-p-7953.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-chevron-print-ankle-leggings-p-17047.html?cPath=1067
leggings,missy,leggings/missy,1.75,0.3,14,10,2,http://numberonewholesales.com/foldover-waistband-yoga-seamless-legging-p-16951.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-bohemian-print-ankle-leggings-p-16959.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-bohemian-print-ankle-leggings-p-16958.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-chevron-print-ankle-leggings-p-16956.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-brushed-aztec-print-ankle-leggings-p-16955.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-brushed-aztec-print-ankle-leggings-p-16954.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-brushed-aztec-print-ankle-leggings-p-16953.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-brushed-aztec-print-ankle-leggings-p-16952.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-aztec-print-ankle-leggings-p-16868.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-aztec-print-ankle-leggings-p-16867.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-aztec-print-ankle-leggings-p-16866.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-aztec-print-ankle-leggings-p-16865.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-aztec-print-ankle-leggings-p-16863.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-aztec-print-ankle-leggings-p-16862.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-striped-print-ankle-leggings-p-16861.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-tribal-print-ankle-leggings-p-16858.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-tribal-print-ankle-leggings-p-16857.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-tribal-print-ankle-leggings-p-16856.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-tribal-print-ankle-leggings-p-16855.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-tribal-print-ankle-leggings-p-16854.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-tribal-print-ankle-leggings-p-16853.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-plaid-print-ankle-leggings-p-16852.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-plaid-print-ankle-leggings-p-16851.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-bohemian-print-ankle-leggings-p-16850.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/tribal-print-ankle-leggings-p-13851.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/zigzag-print-ankle-leggings-p-10915.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-black-white-print-ankle-leggings-p-8178.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-chevron-print-ankle-leggings-p-12587.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-bohemian-print-ankle-leggings-p-16647.html?cPath=1067
kids,seamless,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/seamless-body-shaper-ankle-leggings-p-16639.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-bohemian-print-ankle-leggings-p-16299.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-bohemian-print-ankle-leggings-p-16297.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-bohemian-print-ankle-leggings-p-16295.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-bohemian-print-ankle-leggings-p-16291.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-brushed-poly-bohemian-print-ankle-leggings-p-16467.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-bohemian-print-ankle-leggings-p-16288.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-black-white-print-ankle-leggings-p-16493.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-leopard-print-ankle-leggings-p-16492.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-bohemian-print-ankle-leggings-p-16489.html?cPath=1067
kids,seamless,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/11-seamless-stretch-hot-shorts-leggings-tights-p-1460.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-brushed-poly-bohemian-print-ankle-leggings-p-16469.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/premium-pocket-denim-skinny-ankle-leggings-p-16466.html?cPath=1067
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/stretch-woven-skinny-pants-p-16453.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-bohemian-print-ankle-leggings-p-16298.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-bohemian-print-ankle-leggings-p-16296.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-bohemian-print-ankle-leggings-p-16294.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-aztec-print-ankle-leggings-p-16292.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-bohemian-print-ankle-leggings-p-16289.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-poly-bohemian-print-ankle-leggings-p-16287.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/pu-zigzag-beads-front-ankle-leggings-p-16282.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-brushed-print-ankle-leggings-p-16221.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-brushed-print-ankle-leggings-p-16220.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-brushed-print-ankle-leggings-p-16219.html?cPath=1067
leggings,,leggings/,1.75,0.3,14,10,2,http://numberonewholesales.com/side-ribbed-premium-active-wear-ankle-legging-p-16155.html?cPath=1067
leggings,missy,leggings/missy,1.75,0.3,14,10,2,http://numberonewholesales.com/side-zipper-premium-fleece-lined-ankle-legging-p-16154.html?cPath=1067
leggings,missy,leggings/missy,1.75,0.3,14,10,2,http://numberonewholesales.com/side-zipper-premium-fleece-lined-ankle-legging-p-16153.html?cPath=1067
kids,capri,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/denim-capri-leggings-with-back-pockets-p-3841.html?cPath=1067
kids,capri,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/denim-capri-leggings-with-rhinestone-detail-pockets-p-16152.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/aztec-print-ankle-leggings-p-9842.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-leopard-print-ankle-leggings-p-7969.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/aztec-print-ankle-leggings-p-10041.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/aztec-print-ankle-leggings-p-16136.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/leopard-full-leggings-p-16117.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/leopard-full-leggings-p-16116.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/lace-full-leggings-p-486.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-print-ankle-leggings-p-16105.html?cPath=1067
kids,printed,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/brushed-print-ankle-leggings-p-16104.html?cPath=1067
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/solid-drawstring-elastic-banded-jogger-pants-with-pockets-p-15922.html?cPath=1067
leggings,pants,leggings/pants,1.75,0.3,14,10,2,http://numberonewholesales.com/stretch-millennium-skinny-pants-p-15921.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/premium-denim-ankle-leggings-p-15920.html?cPath=1067
kids,,kids/leggings,1.75,0.2,13,10,2,http://numberonewholesales.com/plus-brushed-poly-solid-ankle-leggings-p-15593.html?cPath=1067
leggings,seamless,leggings/seamless,1.75,0.3,14,10,2,http://numberonewholesales.com/seamless-17-bike-short-p-132.html?cPath=1067
